finding_id	selected_order	closure_id	severity	source_anchor	route	entrypoint	environment_probe	command	literal_output	exit_status	red_result	disposition	revisit_trigger	evidence_path	evidence_sha256	report_path	report_sha256	prior_disposition	correction_reason	revalidation_status	revalidation_batch
187-R2-I02-008	199	187-R2-I02	P1	D:\BaiduSyncdisk\Obsidian Vault\Websocket\00 Inbox\Scripts\unity_build\unity_il2cpp.py#read_new_important_lines [489, 552]; SHA256=7a7826b6311d53bc0336074b9d3511b4a251f3a3fe8e552d980764c2e6b500c3	PYTHON_REAL_PRODUCTION_FUNCTION_AND_WSL_KERNEL_FIFO_STANDIN	D:\BaiduSyncdisk\Obsidian Vault\Websocket\00 Inbox\Scripts\unity_build\unity_il2cpp.py::run_with_progress/read_new_important_lines	Windows Anaconda Python 3.13.9; WSL Ubuntu Python 3.12.3; DrvFs named FIFO EOPNOTSUPP -> kernel pipe via procfs	"[""python"", ""-B"", ""build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/run_tests.py"", ""live"", ""regression""]"	OK (skipped=1)	0	REAL_ASSERTION_FAILURES_EXIT_1_THEN_GREEN_EXIT_0; ROLLBACK_RESTORES_SAME_5_FAILURES	CONFIRMED	Local log repair and subsequent DrvFs fixture correction passed Windows/WSL owner suites. Independent whole-family review remains pending; not series completion.	D:\BaiduSyncdisk\Obsidian Vault\Websocket\00 Inbox\build\phase187-round4\r4.1-real-environment-revalidation\i-series\behavioral-repair-20260912\LOG_TRANSACTION\VERIFICATION.txt	984522636285d72ffd1ab018e1834f6a2d29f8ad2ff97f4a5497e45af5806912	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I02.md	74c13706b234f29dae1156b3d8cc237e2aa2592d40a0339429f41a6f381a65d5	CONFIRMED	Inherited/confirmed terminal status retained from historical evidence pending direct audit where required	INHERITED	R4.1-CORRECTION-INHERITED
187-R2-I02-009	200	187-R2-I02	P1	Scripts/unity_build/unity_il2cpp.py@e70f26f6136ecc5bdd5c96e0b0c99503730efca3:508-514; current_primary_sha256=ea3738c6250e107ee3c03c5aa7fbc39cbaf1d589bb60c92cbbd4959ebab6e0b4	HISTORICAL_TERMINAL_EVIDENCE_REUSE	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	NOT_RUN_OPENING_RECONCILIATION	PENDING_CURRENT_CHECK	NOT_RUN	NOT_RUN_CURRENT_REVALIDATION	SATISFIED_BY_ROUND3	rebind current source and verify inherited evidence			Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I02.md	74c13706b234f29dae1156b3d8cc237e2aa2592d40a0339429f41a6f381a65d5	SATISFIED_BY_ROUND3	Inherited/confirmed terminal status retained from historical evidence pending direct audit where required	INHERITED	R4.1-CORRECTION-INHERITED
187-R2-I02-010	201	187-R2-I02	P1	Scripts/unity_build/unity_il2cpp.py@e70f26f6136ecc5bdd5c96e0b0c99503730efca3:575-611; current_primary_sha256=ea3738c6250e107ee3c03c5aa7fbc39cbaf1d589bb60c92cbbd4959ebab6e0b4	HISTORICAL_TERMINAL_EVIDENCE_REUSE	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	NOT_RUN_OPENING_RECONCILIATION	PENDING_CURRENT_CHECK	NOT_RUN	NOT_RUN_CURRENT_REVALIDATION	SATISFIED_BY_ROUND3	rebind current source and verify inherited evidence			Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I02.md	74c13706b234f29dae1156b3d8cc237e2aa2592d40a0339429f41a6f381a65d5	SATISFIED_BY_ROUND3	Inherited/confirmed terminal status retained from historical evidence pending direct audit where required	INHERITED	R4.1-CORRECTION-INHERITED
187-R2-I02-013	202	187-R2-I02	P1	Scripts/unity_build/unity_il2cpp.py::find_unity_from_project_version	OWNER_UNITY_BUILD_WSL	Windows/WSL Python discovery helper	Deterministic large/special ProjectVersion fixture	python -B I02-013-red.py; I02-013-green.py; I02-013-controls.py	SPECIAL_FILE_REJECTED_BEFORE_OPEN=TRUE; PROJECT_VERSION_READ_BOUNDED=TRUE; I02_013_CONTROLS=PASS	0	RED_REPRODUCED_THEN_FIXED	SATISFIED_BY_ROUND4	Owned process cleanup implementation changes; rerun transaction controls	build\phase187-round4\r4.1-real-environment-revalidation\i-series\I02-013-transaction\VERIFICATION.txt	a731998640c8da4f901fc4d2b2cd41ead2b10e28e083b905abc918c94e14d25f	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I02.md	74c13706b234f29dae1156b3d8cc237e2aa2592d40a0339429f41a6f381a65d5	SATISFIED_BY_ROUND4	Inherited/confirmed terminal status retained from historical evidence pending direct audit where required	INHERITED	R4.1-CORRECTION-INHERITED
187-R2-I02-014	203	187-R2-I02	P1	Scripts/unity_build/unity_il2cpp.py@e70f26f6136ecc5bdd5c96e0b0c99503730efca3:174-206; current_primary_sha256=ea3738c6250e107ee3c03c5aa7fbc39cbaf1d589bb60c92cbbd4959ebab6e0b4	HISTORICAL_TERMINAL_EVIDENCE_REUSE	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	NOT_RUN_OPENING_RECONCILIATION	PENDING_CURRENT_CHECK	NOT_RUN	NOT_RUN_CURRENT_REVALIDATION	SATISFIED_BY_ROUND3	rebind current source and verify inherited evidence			Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I02.md	74c13706b234f29dae1156b3d8cc237e2aa2592d40a0339429f41a6f381a65d5	SATISFIED_BY_ROUND3	Inherited/confirmed terminal status retained from historical evidence pending direct audit where required	INHERITED	R4.1-CORRECTION-INHERITED
187-R2-I02-015	204	187-R2-I02	P1	Scripts/unity_build/unity_il2cpp.py::start_owned_process POSIX acquisition	OWNER_UNITY_BUILD_WSL	WSL Ubuntu deterministic acquisition seam	Original and current source lower-level interrupt cleanup probe	python -B i02_015_probe.py	original PASS {'killpg_calls': 1, 'wait_calls': 1}\nmodified PASS {'killpg_calls': 1, 'wait_calls': 1}	0	NO_REPRODUCTION_ORIGINAL_AND_CURRENT_CLEANUP_PASS	REFUTED	POSIX acquisition ownership changes; rerun interrupt probe	build\phase187-round4\r4.1-real-environment-revalidation\i-series\behavioral-repair-20260912\i02-015\probe.log	f64164666a2db8b9a046425b1fefab74d9e760d6dd60fe5d422398c261524fc5	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I02.md	74c13706b234f29dae1156b3d8cc237e2aa2592d40a0339429f41a6f381a65d5	REFUTED	Historical or dedicated evidence retained for separate direct revalidation; not part of 227 bulk-owner correction	REVIEW_REQUIRED	R4.1-CORRECTION-DEDICATED
187-R2-I02-018	205	187-R2-I02	P1	Scripts/unity_build/unity_il2cpp.py::OwnedProcessTree POSIX ownership	WSL Ubuntu real setsid descendant harness	Python owner regression test	WSL Ubuntu process-group escape	wsl.exe -d Ubuntu python3 escaped_descendant_runner.py then live	original root exited 0 while escaped PID remained alive; modified observed/retired PID; test OK	0	Original source leaked setsid descendant after convergence	CONFIRMED	Independent three-role review and final CI	build\phase187-round4\r4.1-real-environment-revalidation\i-series\behavioral-repair-20260912\POSIX_GROUP_OWNERSHIP_TRANSACTION\VERIFICATION.txt	ac438ae13fa02b73d9c4f0027f88318819dee5d3ec18273a26c7d3b83bed7310	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I02.md	74c13706b234f29dae1156b3d8cc237e2aa2592d40a0339429f41a6f381a65d5	CONFIRMED	Inherited/confirmed terminal status retained from historical evidence pending direct audit where required	INHERITED	R4.1-CORRECTION-INHERITED
187-R2-I02-019	206	187-R2-I02	P1	Scripts/unity_build/unity_il2cpp.py::OwnedProcessTree.close	OWNER_UNITY_BUILD_WSL	WSL Ubuntu POSIX process-group harness	Deterministic stale-PGID reuse harness	python -B I02-019-red.py; I02-019-green.py; I02-019-controls.py	EXITED_ROOT_SKIPS_STALE_PGID_KILL=TRUE; ADJACENT_GROUP_ID_REUSE=PROTECTED; I02_019_CONTROLS=PASS	0	RED_REPRODUCED_THEN_FIXED	SATISFIED_BY_ROUND4	Owned process cleanup implementation changes; rerun transaction controls	build\phase187-round4\r4.1-real-environment-revalidation\i-series\I02-019-transaction\VERIFICATION.txt	29b1e4442192daf201078ec012aabee70c5464b77fdd7298fcae503ae4945c98	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I02.md	74c13706b234f29dae1156b3d8cc237e2aa2592d40a0339429f41a6f381a65d5	SATISFIED_BY_ROUND4	Inherited/confirmed terminal status retained from historical evidence pending direct audit where required	INHERITED	R4.1-CORRECTION-INHERITED
187-R2-I03-002	207	187-R2-I03	P1	Scripts/package/validate_unity_package.py@c8c0b57ba6ad785ae9f5f90f75efcaecbbe25363:311-322; Scripts/package/validate_phase186_package_matrix.py@b628c3f83ed617630846dd6310362105e523a0f0:86-104; Scripts/package/regression_checks/test_validate_phase186_package_matrix.py@a991540c68bb6fc01ab9a231ceae0a7c5ce790dc:86-104; Scripts/package/validate_unity_package.py@c8c0b57ba6ad785ae9f5f90f75efcaecbbe25363:86-104; Scripts/package/regression_checks/test_validate_phase186_package_matrix.py@a991540c68bb6fc01ab9a231ceae0a7c5ce790dc:131-148; Packages/dev.unity2foxglove.ros2forunity.runtime.humble.win64/package.json@16fe42e7710a89517507a1735cfbb88a6b729b80:1-14; current_primary_sha256=10eb4a9d5ca4e4e9d95d5232d5fc304c5993f8722a8971cf760c9d6d67ed9c51	HISTORICAL_TERMINAL_EVIDENCE_REUSE	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	NOT_RUN_OPENING_RECONCILIATION	PENDING_CURRENT_CHECK	NOT_RUN	NOT_RUN_CURRENT_REVALIDATION	SATISFIED_BY_ROUND3	rebind current source and verify inherited evidence			Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I03.md	43e2e0dc57503f4fb836fc38fc55abfb48397ef39547c6fa541da3da1bad7be5	SATISFIED_BY_ROUND3	Inherited/confirmed terminal status retained from historical evidence pending direct audit where required	INHERITED	R4.1-CORRECTION-INHERITED
187-R2-I03-006	208	187-R2-I03	P1	Packages/dev.unity2foxglove.sdk/package.json@6a2d2f3e036341f488f7bb9d46662be297e36b7a:1-13; Packages/dev.unity2foxglove.ros2bridge/package.json@8bd41161f0edf046b9db3ae8afcc2e6436a5cc76:1-13; Packages/dev.unity2foxglove.ros2forunity/package.json@074f8bb48ac9b819282feb701a08a090490fb379:1-13; Packages/dev.unity2foxglove.remotegateway.win64/package.json@8cd0c812b6261ed2160636f21dbc0ed8616740a1:1-13; Scripts/package/validate_phase186_package_matrix.py@b628c3f83ed617630846dd6310362105e523a0f0:1-13; Scripts/package/validate_unity_package.py@c8c0b57ba6ad785ae9f5f90f75efcaecbbe25363:1-13; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase16Validation.cs@729f6d428f274b5555f2c1ce075ab6c52a2fb7a6:538-543; Packages/dev.unity2foxglove.sdk/package.json@6a2d2f3e036341f488f7bb9d46662be297e36b7a:6; Packages/dev.unity2foxglove.ros2bridge/package.json@8bd41161f0edf046b9db3ae8afcc2e6436a5cc76:6; Packages/dev.unity2foxglove.ros2forunity/package.json@074f8bb48ac9b819282feb701a08a090490fb379:6; Packages/dev.unity2foxglove.remotegateway.win64/package.json@8cd0c812b6261ed2160636f21dbc0ed8616740a1:6; Scripts/package/validate_phase186_package_matrix.py@b628c3f83ed617630846dd6310362105e523a0f0:6; Scripts/package/validate_unity_package.py@c8c0b57ba6ad785ae9f5f90f75efcaecbbe25363:6; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase16Validation.cs@729f6d428f274b5555f2c1ce075ab6c52a2fb7a6:6; .github/workflows/package-check.yml@80965f2f12a7c99a38c0b9b31503e0faab18d71d:6; current_primary_sha256=9affb5b925073a1c07c6612adf6f41ca2df2ac941bac961b0087ef127865e9a1	HISTORICAL_TERMINAL_EVIDENCE_REUSE	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	NOT_RUN_OPENING_RECONCILIATION	PENDING_CURRENT_CHECK	NOT_RUN	NOT_RUN_CURRENT_REVALIDATION	SATISFIED_BY_ROUND3	rebind current source and verify inherited evidence			Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I03.md	43e2e0dc57503f4fb836fc38fc55abfb48397ef39547c6fa541da3da1bad7be5	SATISFIED_BY_ROUND3	Inherited/confirmed terminal status retained from historical evidence pending direct audit where required	INHERITED	R4.1-CORRECTION-INHERITED
187-R2-I03-007	209	187-R2-I03	P1	Scripts/package/validate_source_generator_dll.py@66348745e50432de3eda1ad6b5e34e55dcb11fcd:767-776; current_primary_sha256=2e515b8d41fbb91d7b4a93b49918ad60a8c41e28191cb540c24962e75d1a2af5	HISTORICAL_TERMINAL_EVIDENCE_REUSE	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	NOT_RUN_OPENING_RECONCILIATION	PENDING_CURRENT_CHECK	NOT_RUN	NOT_RUN_CURRENT_REVALIDATION	SATISFIED_BY_ROUND3	rebind current source and verify inherited evidence			Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I03.md	43e2e0dc57503f4fb836fc38fc55abfb48397ef39547c6fa541da3da1bad7be5	SATISFIED_BY_ROUND3	Inherited/confirmed terminal status retained from historical evidence pending direct audit where required	INHERITED	R4.1-CORRECTION-INHERITED
187-R2-I03-008	210	187-R2-I03	P1	Scripts/package/validate_source_generator_dll.py@66348745e50432de3eda1ad6b5e34e55dcb11fcd:233-264; current_primary_sha256=2e515b8d41fbb91d7b4a93b49918ad60a8c41e28191cb540c24962e75d1a2af5	HISTORICAL_TERMINAL_EVIDENCE_REUSE	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	NOT_RUN_OPENING_RECONCILIATION	PENDING_CURRENT_CHECK	NOT_RUN	NOT_RUN_CURRENT_REVALIDATION	SATISFIED_BY_ROUND3	rebind current source and verify inherited evidence			Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I03.md	43e2e0dc57503f4fb836fc38fc55abfb48397ef39547c6fa541da3da1bad7be5	SATISFIED_BY_ROUND3	Inherited/confirmed terminal status retained from historical evidence pending direct audit where required	INHERITED	R4.1-CORRECTION-INHERITED
187-R2-I03-011	211	187-R2-I03	P1	Scripts/package/validate_unity_package.py@c8c0b57ba6ad785ae9f5f90f75efcaecbbe25363:123-157; current_primary_sha256=10eb4a9d5ca4e4e9d95d5232d5fc304c5993f8722a8971cf760c9d6d67ed9c51	HISTORICAL_TERMINAL_EVIDENCE_REUSE	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	NOT_RUN_OPENING_RECONCILIATION	PENDING_CURRENT_CHECK	NOT_RUN	NOT_RUN_CURRENT_REVALIDATION	SATISFIED_BY_ROUND3	rebind current source and verify inherited evidence			Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I03.md	43e2e0dc57503f4fb836fc38fc55abfb48397ef39547c6fa541da3da1bad7be5	SATISFIED_BY_ROUND3	Inherited/confirmed terminal status retained from historical evidence pending direct audit where required	INHERITED	R4.1-CORRECTION-INHERITED
187-R2-I03-013	212	187-R2-I03	P1	Scripts/package/validate_phase186_package_matrix.py@b628c3f83ed617630846dd6310362105e523a0f0:181-211; Scripts/package/validate_source_generator_dll.py@66348745e50432de3eda1ad6b5e34e55dcb11fcd:181-211; Scripts/package/validate_phase186_package_matrix.py@b628c3f83ed617630846dd6310362105e523a0f0:86-104; current_primary_sha256=eb8a30d38f42b01d66d9165dbd3acafbd205c5b6d36109ac551bea0a95a58d78	R4.1_REAL_ENV_REVALIDATION	python validate_source_generator_dll.py --target core	current source + fresh Release analyzer build	python red.py (exit 1) -> patch -> python green.py; python Scripts/package/validate_source_generator_dll.py --target core --build-output-dir fresh-core	RED ANALYZER_META_IDENTITY_UNCHECKED True; GREEN_META_VALIDATION_AND_MUTATION_CONTROLS_OK; Checked-in core source generator artifacts match a fresh Release build.	0_after_fix	RED_OBSERVED_ANALYZER_META_IDENTITY_UNCHECKED	CONFIRMED_FIXED	Reopen if analyzer artifact classes or Unity meta contract changes	build/phase187-round4/r4.1-real-environment-revalidation/i-series/correction-revalidation-20260912/I03-013-transaction/VERIFICATION.txt	9be3fe7e8a90cbfe4d722823bf82ffb8946d49b56939d5d9909a572efbf9dd48	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I03.md	43e2e0dc57503f4fb836fc38fc55abfb48397ef39547c6fa541da3da1bad7be5	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	CONFIRMED_FIXED	R4.1-CORRECTION-I03
187-R2-I03-014	213	187-R2-I03	P1	Packages/dev.unity2foxglove.sdk/Tests/Unit/Architecture/GeneratedProtoScriptMetaTests.cs@37d0ebd9fce9952fd70b9c49b9aba928509d6764:18-35; Packages/dev.unity2foxglove.sdk/Tests/Unit/Architecture/GeneratedProtoScriptMetaTests.cs@37d0ebd9fce9952fd70b9c49b9aba928509d6764:37; current_primary_sha256=e6afada20c1110dde35f77ad4bab6e7986cbb2ed2613ac26eb4ebebf99ad959b	R4.1_REAL_ENV_REVALIDATION	dotnet test GeneratedProtoScriptMetaTests	current source; reparse-point-safe asset scan	python red.py (exit 1) -> patch -> dotnet test --no-build --filter FullyQualifiedName~GeneratedProtoScriptMetaTests; controls.py	RED PROTO_META_BIJECTION_AND_GLOBAL_GUID_UNIQUENESS_UNCHECKED True; 5 passed, 0 failed, 0 skipped; GREEN_PROTO_BIJECTION_GUID_CONTROLS_OK	0_after_fix	RED_OBSERVED_PROTO_META_BIJECTION_AND_GUID_UNIQUENESS_UNCHECKED	CONFIRMED_FIXED	Reopen if generated proto asset inventory or Unity GUID scope changes	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I03-014-transaction/VERIFICATION.txt	a137bfff2f636fcc2b11e396b82e5da2630739d196fb087f6d8ceab7970a4b19	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I03.md	43e2e0dc57503f4fb836fc38fc55abfb48397ef39547c6fa541da3da1bad7be5	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	CONFIRMED_FIXED	R4.1-CORRECTION-I03
187-R2-I03-021	214	187-R2-I03	P1	Scripts/package/validate_source_generator_dll.py::_evaluated_msbuild_items/validate_analyzer_contracts; current_primary_sha256=146ee30236f0f5e3a5a048a08c5cc37e95a7ddfafed54e396097f05d7d22b362	OWNER_DOTNET_MSBUILD_REAL_BUILD	dotnet msbuild effective item evaluation + fresh ros2bridge/r2fu Release validators	MSBuild -getItem Compile/PackageReference/ProjectReference/Reference with imported fixture controls	python -B correction-revalidation-20260912/i03-021/controls.py; python Scripts/package/validate_source_generator_dll.py --target ros2bridge --build-output-dir .../i03-021/fresh-ros2bridge; same --target r2fu	GREEN_IMPORTED_MSBUILD_ITEMS_AND_MUTATION_CONTROLS_OK; Checked-in ros2bridge source generator artifacts match a fresh Release build.; Checked-in r2fu source generator artifacts match a fresh Release build.	0	RED_OBSERVED: imported MSBuild Compile items were not evaluated before correction	CONFIRMED_FIXED	Imported Compile/PackageReference/ProjectReference/Reference ownership semantics change or validator target/project changes	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I03-021-transaction/VERIFICATION.txt	495183e47d1e89086ddaf44dcf386cd3a378d614aa771f3d475edcc528a4463e	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I03.md	43e2e0dc57503f4fb836fc38fc55abfb48397ef39547c6fa541da3da1bad7be5	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	DIRECT_BEHAVIOR_GREEN_WITH_CONTROLS	R4.1-CORRECTION-I03-021
187-R2-I03-024	215	187-R2-I03	P1	Scripts/package/validate_phase186_package_matrix.py::_references_forbidden_assembly/validate_boundaries; current_primary_sha256=eb8a30d38f42b01d66d9165dbd3acafbd205c5b6d36109ac551bea0a95a58d78	OWNER_PYTHON_BOUNDARY_MATRIX	python phase186 package matrix validator	deterministic temporary SDK/R2FU boundary fixture plus real package matrix	python -B Scripts/package/validate_phase186_package_matrix.py; python -B .../i03-024/controls.py	Phase186 package matrix and optional-package boundaries passed; GREEN_SDK_R2FU_BOUNDARY_NAME_GUID_ROOT_CHILD_CONTROLS_OK	0	NO_REPRODUCTION_CURRENT_BOUNDARY_REJECTS_NAME_AND_GUID_ROOT_AND_CHILD_REFERENCES	REFUTED	Boundary descriptor parser or optional-package topology changes	build/phase187-round4/r4.1-real-environment-revalidation/i-series/correction-revalidation-20260912/i03-024/SUMMARY.json	a39d07b704a79b3186135c2b3274bb52a3161b0914e47d049b3f9bda25aa220a	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I03.md	43e2e0dc57503f4fb836fc38fc55abfb48397ef39547c6fa541da3da1bad7be5	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	DIRECT_BEHAVIOR_AND_ROOT_CHILD_NAME_GUID_CONTROLS	R4.1-CORRECTION-I03-024
187-R2-I03-026	216	187-R2-I03	P1	Scripts/package/validate_unity_package.py::check_consumer_local_bindings; current_primary_sha256=7cddf87ff741b05a65072cbbd4a8a05ef0bf1868a0caf16e1a3f6f74a7280422	OWNER_PYTHON_UNITY_PACKAGE_VALIDATOR	Unity2Foxglove/Packages/manifest.json local dependency authentication	six canonical file bindings with missing, decoy/out-of-root and wrong-identity mutation controls	python -B .../i03-026/red.py; python -B .../i03-026/controls.py; python -B Scripts/package/validate_unity_package.py	GREEN_CONSUMER_BINDING_CANONICAL_MISSING_DECOY_IDENTITY_CONTROLS_OK; validate_unity_package: 71 check(s) passed.	0	RED_OBSERVED: consumer local file bindings were not authenticated against canonical package roots and identities	CONFIRMED_FIXED	Unity consumer manifest local dependency set or package topology changes	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I03-026-transaction/VERIFICATION.txt	01560d5603de09e028da093bb54a1c93caa46183516acd865a8f9f4244d623de	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I03.md	43e2e0dc57503f4fb836fc38fc55abfb48397ef39547c6fa541da3da1bad7be5	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	DIRECT_BINDING_MUTATION_CONTROLS_AND_OWNER_GREEN	R4.1-CORRECTION-I03-026
187-R2-I03-027	217	187-R2-I03	P1	Scripts/package/validate_unity_package.py::check_sample_meta; six Virtual LiDAR Maze Demo sidecars; current_primary_sha256=6925f83b7567d92436d6fcaa06ad8b40a1d6af94a93438c6b1370c7bc2d2cb5f	OWNER_PYTHON_UNITY_PACKAGE_VALIDATOR	ordinary sample and Bridge asset .meta identity validation	malformed GUID, duplicate GUID and valid controls plus real Virtual LiDAR metadata repair	python -B .../i03-027/red.py; python -B .../i03-027/controls.py; python -B Scripts/package/validate_unity_package.py	GREEN_META_GUID_MALFORMED_DUPLICATE_VALID_CONTROLS_OK; 155 ordinary asset metas have unique valid GUIDs; validate_unity_package: 71 check(s) passed.	0	RED_OBSERVED: ordinary asset sidecars lacked GUID syntax/uniqueness validation and six real metas were malformed	CONFIRMED_FIXED	Unity asset metadata validation scope or importer policy changes	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I03-027-transaction/VERIFICATION.txt	340d85eff0a068e8f31abc71d2ece172270c952512fdec10a2f28a057b436090	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I03.md	43e2e0dc57503f4fb836fc38fc55abfb48397ef39547c6fa541da3da1bad7be5	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	DIRECT_META_CONTROLS_AND_REAL_ASSET_REPAIR_GREEN	R4.1-CORRECTION-I03-027
187-R2-I04-001	218	187-R2-I04	P1	Packages/dev.unity2foxglove.sdk/Editor/Shared/Process/FoxgloveEditorProcessRunner.cs@a7e459794c3e995a82f9aa5695e1ff397347f83a:54-63; Packages/dev.unity2foxglove.sdk/Editor/Shared/Process/FoxgloveEditorProcessRunner.cs@a7e459794c3e995a82f9aa5695e1ff397347f83a:32-33; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase134_20Validation.cs@ce2b94567a3f050cc8b23d49451a3100b1ccd49b:32-33; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_26Validation.cs@d2e0483e8c94682e8d00c06c52f4f676246c08a7:32-33; current_primary_sha256=187aa44d397591a2cee0be0ca57cd1a743df96d1107217a67e93a80f90e0680d	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only boundary; python -B Scripts/release/run_ci.py --only phase184-acceptance-tooling; python -B Scripts/release/run_ci.py --only phase186-bridge-tooling	All CI checks passed.; source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i04-owner-revalidation.jsonl	b63f9914d4c854fe388c93eacbed1bc8e19eb12375d4144e73b788edaae65075	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I04.md	43f8b1558f99addf8c3f25f33f0a32c9a0a7b5c74d691748f989524430e7c470	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
